COUNTRY,INDICATOR,TRADE_FLOW,VALUATION,SCALE,CURRENCY,VALUE,YEAR,IS_EXPORT,VALUE_CATEGORY,TREND
Australia,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,126.5094882116159,2019,False,Low,Decreasing
Australia,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,125.493578685068,2020,False,Low,Decreasing
Australia,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,137.0136093540349,2021,False,Low,Increasing
Australia,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,145.7542649032011,2022,False,Low,Increasing
Australia,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,145.2558941920644,2023,False,Low,Decreasing
Australia,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,151.9072263753115,2024,False,Low,Increasing
Australia,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,158.9610887483228,2025,False,Low,Increasing
Austria,Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,100.8365363064095,2016,True,Low,No Data
Austria,Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,102.5911856128082,2017,True,Low,Increasing
Austria,Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,104.3016840543716,2018,True,Low,Increasing
Austria,Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,103.2380136999316,2019,True,Low,Decreasing
Austria,Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,102.0104254724177,2020,True,Low,Decreasing
Austria,Export price index (EPI),Exports of goods,Free on board (FOB),Units,Not Applicable,104.4969560232823,2021,True,Low,Increasing
Austria,"Exports of goods, Price deflator",Exports of goods,Free on board (FOB),Units,Not Applicable,101.2476507907478,2016,True,Low,No Data
Austria,"Exports of goods, Price deflator",Exports of goods,Free on board (FOB),Units,Not Applicable,102.7678911705736,2017,True,Low,Increasing
Austria,"Exports of goods, Price deflator",Exports of goods,Free on board (FOB),Units,Not Applicable,104.6496008773517,2018,True,Low,Increasing
Austria,"Exports of goods, Price deflator",Exports of goods,Free on board (FOB),Units,Not Applicable,103.5729460285859,2019,True,Low,Decreasing
Austria,"Exports of goods, Price deflator",Exports of goods,Free on board (FOB),Units,Not Applicable,102.3419700974583,2020,True,Low,Decreasing
Austria,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,104.721326577614,2016,True,Low,No Data
Austria,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,109.1893136803316,2017,True,Low,Increasing
Austria,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,110.525103638876,2018,True,Low,Increasing
Austria,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,110.4790419161676,2019,True,Low,Decreasing
Austria,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,101.843602493304,2020,True,Low,Decreasing
Austria,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,100.7566830252762,2016,False,Low,No Data
Austria,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,104.2144315054388,2017,False,Low,Increasing
Austria,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,106.547710428816,2018,False,Low,Increasing
Austria,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,106.2195324763584,2019,False,Low,Decreasing
Austria,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,103.7169304833541,2020,False,Low,Decreasing
Austria,Import price index,Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,109.594304535381,2021,False,Low,Increasing
Austria,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,101.0249242953646,2016,False,Low,No Data
Austria,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,104.1462846494293,2017,False,Low,Increasing
Austria,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,104.425809457256,2018,False,Low,Increasing
Austria,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,102.9350104821802,2019,False,Low,Decreasing
Austria,"Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,96.31366336185091,2020,False,Low,Decreasing
"Bahrain, Kingdom of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,120.9102348993289,2016,True,Low,No Data
"Bahrain, Kingdom of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,127.1392617449664,2017,True,Low,Increasing
"Bahrain, Kingdom of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,136.6820469798658,2018,True,Low,Increasing
"Bahrain, Kingdom of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,143.3095637583893,2019,True,Low,Increasing
"Bahrain, Kingdom of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,119.6728187919463,2020,True,Low,Decreasing
"Bahrain, Kingdom of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,140.3942953020134,2021,True,Low,Increasing
"Bahrain, Kingdom of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,158.2634228187919,2022,True,Low,Increasing
"Bahrain, Kingdom of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,146.119966442953,2023,True,Low,Decreasing
"Bahrain, Kingdom of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,146.119966442953,2024,True,Low,No Data
"Bahrain, Kingdom of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,157.0260067114094,2025,True,Low,Increasing
"Bahrain, Kingdom of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,126.5253050610122,2016,False,Low,No Data
"Bahrain, Kingdom of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,132.3464692938588,2017,False,Low,Increasing
"Bahrain, Kingdom of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,140.4280856171234,2018,False,Low,Increasing
"Bahrain, Kingdom of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,127.005401080216,2019,False,Low,Decreasing
"Bahrain, Kingdom of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,129.125825165033,2020,False,Low,Increasing
"Bahrain, Kingdom of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,126.745349069814,2021,False,Low,Decreasing
"Bahrain, Kingdom of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,128.5857171434287,2022,False,Low,Increasing
"Bahrain, Kingdom of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,129.5859171834367,2023,False,Low,Increasing
"Bahrain, Kingdom of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,129.9859971994399,2024,False,Low,Increasing
"Bahrain, Kingdom of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,134.2868573714743,2025,False,Low,Increasing
"Belarus, Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,104.6189376443417,2016,True,Low,No Data
"Belarus, Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,122.1324095458044,2017,True,Low,Increasing
"Belarus, Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,131.2163202463433,2018,True,Low,Increasing
"Belarus, Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,131.5627405696689,2019,True,Low,Increasing
"Belarus, Republic of","Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,120.6697459584295,2020,True,Low,Decreasing
"Belarus, Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,91.79667840966282,2016,False,Low,No Data
"Belarus, Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,104.8943130347257,2017,False,Low,Increasing
"Belarus, Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,107.7377956718672,2018,False,Low,Increasing
"Belarus, Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,116.155007549069,2019,False,Low,Increasing
"Belarus, Republic of","Imports of goods, Volume index",Imports of goods,Cost insurance freight (CIF),Units,Not Applicable,102.0130850528436,2020,False,Low,Decreasing
Belgium,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,108.498023715415,2016,True,Low,No Data
Belgium,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,110.5648880105402,2017,True,Low,Increasing
Belgium,"Exports of goods, Volume index",Exports of goods,Free on board (FOB),Units,Not Applicable,108.3662714097497,2018,True,Low,Decreasing
